stm_sap_meld_ddt,stm_geo_mld,stm_equipm_soort_mld,stm_equipm_nr_mld,stm_prioriteit,stm_aanngeb_dd,stm_oorz_groep,stm_oorz_code,stm_contractgeb_gst,stm_techn_gst,stm_progfh_in_duur,stm_progfh_t_fh
1213086180000000000,589,SEIN,10284221.0,2.0,1213056000000000000,TECHONV,218.0,10.0,S,45.0,42.0
1213092900000000000,586,WISSEL,10266336.0,2.0,1213056000000000000,TECHONV,219.0,9.0,B,83.0,67.0
1213093140000000000,504,OMROEPOP,10122914.0,4.0,1213056000000000000,ONR-DERD,151.0,26.0,T,150.0,5.0
1213093620000000000,545,WISSEL,10121000.0,2.0,1213056000000000000,TECHONV,203.0,19.0,S,35.0,90.0
1213094160000000000,523,RISANALOOG,10243962.0,5.0,1213056000000000000,TECHONV,229.0,9.0,T,240.0,30.0
1213100520000000000,515,WISSEL,10527836.0,2.0,1213056000000000000,ONR-RIB,133.0,21.0,B,62.0,21.0
1213101180000000000,127,RISANALOOG,10118876.0,4.0,1213056000000000000,TECHONV,215.0,18.0,T,60.0,39.0
1213101600000000000,206,OVERWEG,10211212.0,2.0,1213056000000000000,TECHONV,215.0,33.0,S,55.0,15.0
1213102140000000000,523,DETECTREIN,10793248.0,2.0,1213056000000000000,TECHONV,240.0,9.0,S,61.0,117.0
1213103040000000000,59,SEIN,10143473.0,2.0,1213056000000000000,TECHONV,215.0,25.0,S,15.0,8.0
1213104840000000000,553,OMROEPOP,10123000.0,4.0,1213056000000000000,TECHONV,215.0,25.0,T,90.0,95.0
1213107720000000000,79,SEIN,10286176.0,2.0,1213056000000000000,TECHONV,215.0,6.0,S,30.0,5.0
1213108200000000000,542,WISSEL,10248105.0,2.0,1213056000000000000,TECHONV,215.0,5.0,S,128.0,60.0
1213110420000000000,550,WISSCONS,10862347.0,2.0,1213056000000000000,TECHONV,230.0,36.0,S,60.0,114.0
1213119300000000000,606,WISSCONS,10863287.0,2.0,1213056000000000000,TECHONV,221.0,32.0,S,99.0,11.0
1213125240000000000,950,DETECTREIN,10793363.0,2.0,1213056000000000000,TECHONV,221.0,4.0,S,38.0,32.0
1213135020000000000,109,SEIN,10283894.0,2.0,1213056000000000000,ONR-DERD,147.0,16.0,S,60.0,8.0
1213136520000000000,523,SEIN,10284581.0,4.0,1213056000000000000,TECHONV,221.0,9.0,S,46.0,14.0
1213142220000000000,924,WISSEL,10101983.0,2.0,1213056000000000000,TECHONV,218.0,5.0,B,10.0,88.0
1213158300000000000,550,AFSCHERM,10888983.0,5.0,1213142400000000000,TECHONV,221.0,36.0,B,465.0,91.0
1213164360000000000,586,WISSEL,10657101.0,2.0,1213142400000000000,TECHONV,223.0,9.0,S,84.0,54.0
1213169760000000000,553,WISSEL,10121202.0,4.0,1213142400000000000,TECHONV,218.0,25.0,S,60.0,18.0
1213172580000000000,586,OMROEPHP,10678126.0,4.0,1213142400000000000,TECHONV,218.0,9.0,T,150.0,122.0
1213173840000000000,625,DETGRSSSL,10142773.0,5.0,1213142400000000000,TECHONV,222.0,19.0,S,150.0,111.0
1213180320000000000,33,OVERWEG,10211561.0,2.0,1213142400000000000,TECHONV,215.0,30.0,S,60.0,24.0
1213181880000000000,87,BEV_KABEL,10553079.0,2.0,1213142400000000000,ONR-RIB,133.0,12.0,S,60.0,23.0
1213184580000000000,208,OVERWEG,10211589.0,2.0,1213142400000000000,TECHONV,223.0,31.0,S,115.0,60.0
1213185240000000000,95,INTLOCKUNT,10797536.0,2.0,1213142400000000000,ONR-RIB,133.0,12.0,S,20.0,204.0
1213186200000000000,21,DETGRSSSL,10229097.0,5.0,1213142400000000000,ONR-RIB,135.0,29.0,S,60.0,40.0
1213186560000000000,950,WISSEL,10100467.0,2.0,1213142400000000000,ONR-DERD,150.0,4.0,B,53.0,26.0
1213191120000000000,139,SEIN,10801894.0,2.0,1213142400000000000,ONR-DERD,145.0,9.0,S,90.0,27.0
1213195320000000000,201,OVERWEG,10211118.0,2.0,1213142400000000000,ONR-DERD,140.0,37.0,S,34.0,29.0
1213204020000000000,9,SEIN,10221372.0,2.0,1213142400000000000,TECHONV,225.0,36.0,S,15.0,8.0
1213213080000000000,625,WISSEL,10121508.0,2.0,1213142400000000000,TECHONV,221.0,19.0,B,45.0,24.0
1213214760000000000,203,OVERWEG,10211164.0,2.0,1213142400000000000,ONR-DERD,145.0,34.0,B,30.0,10.0
1213235700000000000,520,WISSEL,10120877.0,2.0,1213228800000000000,ONR-DERD,144.0,26.0,S,101.0,60.0
1213241400000000000,950,SEIN,10765460.0,5.0,1213228800000000000,TECHONV,225.0,4.0,S,60.0,20.0
1213247400000000000,64,DETGRSSSL,10138235.0,1.0,1213228800000000000,ONR-DERD,145.0,26.0,S,215.0,182.0
1213259700000000000,127,CABOP,10954522.0,5.0,1213228800000000000,TECHONV,221.0,18.0,E,30.0,7.0
1213263900000000000,135,SEIN,10284056.0,2.0,1213228800000000000,TECHONV,225.0,11.0,S,30.0,66.0
1213267680000000000,127,DETECTREIN,10621371.0,2.0,1213228800000000000,TECHONV,221.0,18.0,S,120.0,155.0
1213275060000000000,603,TIJDKLOK,10164952.0,4.0,1213228800000000000,TECHONV,213.0,34.0,T,120.0,25.0
1213280280000000000,17,OVERWEG,10211697.0,2.0,1213228800000000000,ONR-DERD,145.0,29.0,S,30.0,38.0
1213284120000000000,526,WISSEL,10265712.0,2.0,1213228800000000000,TECHONV,213.0,10.0,S,77.0,42.0
1214883480000000000,952,TUNCONSTR,10749934.0,5.0,1214870400000000000,TECHONV,212.0,71.0,K,5.0,86.0
1214886780000000000,564,WISSEL,10101651.0,5.0,1214870400000000000,TECHONV,218.0,2.0,B,63.0,42.0
1214890920000000000,506,WISSEL,10265415.0,2.0,1214870400000000000,TECHONV,218.0,12.0,S,60.0,27.0
1214891520000000000,211,SEIN,10544506.0,2.0,1214870400000000000,TECHONV,225.0,29.0,S,23.0,11.0
1214892240000000000,116,SPOORBRUG,10000734.0,4.0,1214870400000000000,TECHONV,230.0,5.0,K,46.0,44.0
1214901480000000000,11,SEIN,10221019.0,2.0,1214870400000000000,TECHONV,225.0,35.0,S,31.0,29.0
1214902980000000000,9,SPOORBRUG,10240060.0,4.0,1214870400000000000,TECHONV,224.0,36.0,K,60.0,54.0
1214905620000000000,501,ZMX,10716535.0,4.0,1214870400000000000,TECHONV,221.0,37.0,T,60.0,16.0
1214906040000000000,120,OVERWEG,10145460.0,2.0,1214870400000000000,TECHONV,218.0,19.0,S,45.0,31.0
1214907840000000000,528,INTERCOM,10243740.0,4.0,1214870400000000000,ONR-RIB,133.0,12.0,T,240.0,120.0
1214909760000000000,586,LVNOODSTGR,10391193.0,2.0,1214870400000000000,ONR-RIB,133.0,9.0,S,15.0,7.0
1214910660000000000,514,TANKINST,10176290.0,5.0,1214870400000000000,ONR-DERD,147.0,28.0,K,60.0,13.0
1214913780000000000,9,SEIN,10221399.0,2.0,1214870400000000000,TECHONV,225.0,36.0,S,37.0,6.0
1214914680000000000,751,OVERWEG,10211253.0,2.0,1214870400000000000,TECHONV,221.0,34.0,S,31.0,11.0
1214927400000000000,9,OMROEPOP,10674648.0,4.0,1214870400000000000,TECHONV,218.0,36.0,T,60.0,28.0
1214928540000000000,452,OVERWEG,10145661.0,4.0,1214870400000000000,TECHONV,218.0,18.0,S,30.0,203.0
1214930640000000000,54,SEIN,10575320.0,2.0,1214870400000000000,TECHONV,215.0,23.0,S,180.0,49.0
1214937000000000000,62,DETECTREIN,10621351.0,4.0,1214870400000000000,ONR-DERD,145.0,25.0,S,91.0,48.0
1214942040000000000,490,SPOORSPS,10747591.0,5.0,1214870400000000000,ONR-DERD,146.0,9.0,B,15.0,25.0
1214942400000000000,34,OVERWEG,10211542.0,2.0,1214870400000000000,TECHONV,215.0,30.0,S,67.0,98.0
1214942700000000000,550,TANKINST,10176300.0,4.0,1214870400000000000,TECHONV,218.0,36.0,K,177.0,52.0
1214950080000000000,47,OVERWEG,10211302.0,2.0,1214870400000000000,TECHONV,215.0,28.0,S,59.0,29.0
1214955960000000000,555,WISSEL,10541198.0,4.0,1214870400000000000,TECHONV,221.0,3.0,B,55.0,29.0
1214957340000000000,87,SEIN,10286398.0,2.0,1214956800000000000,TECHONV,221.0,12.0,B,60.0,26.0
1214957340000000000,625,WISSEL,10120201.0,4.0,1214956800000000000,TECHONV,218.0,19.0,S,91.0,33.0
1214962440000000000,62,DETECTREIN,10621351.0,2.0,1214956800000000000,ONR-DERD,145.0,25.0,B,57.0,12.0
1214976660000000000,540,DETGRSSSL,10027060.0,5.0,1214956800000000000,TECHONV,209.0,3.0,B,59.0,92.0
1214977080000000000,586,BVLSCHAK,10269067.0,5.0,1214956800000000000,ONR-RIB,135.0,9.0,E,15.0,45.0
1214985000000000000,135,TREINBEINV,10282715.0,4.0,1214956800000000000,TECHONV,218.0,11.0,S,60.0,64.0
1214990400000000000,211,OVERWEG,10211317.0,2.0,1214956800000000000,TECHONV,215.0,29.0,S,30.0,15.0
1214994840000000000,501,OVERWEG,10211236.0,5.0,1214956800000000000,ONR-DERD,140.0,37.0,B,67.0,68.0
1215000180000000000,112,WISSEL,10530221.0,5.0,1214956800000000000,TECHONV,242.0,2.0,B,60.0,66.0
1215006300000000000,144,RISANALOOG,10243936.0,4.0,1214956800000000000,TECHONV,218.0,10.0,T,60.0,18.0
1215008580000000000,109,OVERWEG,10247816.0,2.0,1214956800000000000,TECHONV,221.0,16.0,S,60.0,22.0
1215009060000000000,2,SEIN,10538260.0,2.0,1214956800000000000,TECHONV,225.0,37.0,S,32.0,22.0
1215010740000000000,57,HVI,10739942.0,2.0,1214956800000000000,ONR-DERD,151.0,24.0,E,173.0,6.0
1215012060000000000,818,SEIN,10688589.0,4.0,1214956800000000000,TECHONV,218.0,18.0,S,65.0,20.0
1215060000000000000,144,HEKWERK,10261287.0,4.0,1215043200000000000,ONR-DERD,145.0,10.0,B,90.0,343.0
1215062700000000000,135,SEIN,10284063.0,5.0,1215043200000000000,TECHONV,225.0,11.0,S,61.0,18.0
1215069120000000000,555,BVLSCHAK,10595138.0,5.0,1215043200000000000,TECHONV,294.0,3.0,E,66.0,46.0
1215075420000000000,586,WISSEL,10266398.0,5.0,1215043200000000000,ONR-DERD,146.0,9.0,B,150.0,76.0
1215080880000000000,128,RELAISB1,10579167.0,4.0,1215043200000000000,TECHONV,218.0,11.0,E,30.0,10.0
1215085680000000000,203,OVERWEG,10551538.0,2.0,1215043200000000000,ONR-DERD,145.0,34.0,S,60.0,51.0
1215087480000000000,542,SEIN,10035534.0,5.0,1215043200000000000,TECHONV,225.0,5.0,S,33.0,27.0
1215091140000000000,65,OVERWEG,10145417.0,2.0,1215043200000000000,ONR-DERD,147.0,26.0,S,60.0,127.0
1215093480000000000,129,WISSEL,10120350.0,2.0,1215043200000000000,TECHONV,227.0,18.0,B,49.0,46.0
1215098460000000000,131,OVERWEG,10145624.0,2.0,1215043200000000000,TECHONV,218.0,18.0,S,60.0,30.0
1215103800000000000,950,BAANLICHAA,10107663.0,5.0,1215043200000000000,WEER,184.0,4.0,B,423.0,195.0
1215113460000000000,617,DETGRSSSL,10142598.0,2.0,1215043200000000000,TECHONV,203.0,23.0,B,60.0,42.0
1215124080000000000,613,ELECGREN,10637929.0,2.0,1215043200000000000,TECHONV,221.0,29.0,S,37.0,13.0
1215144960000000000,506,SEIN,10284378.0,5.0,1215129600000000000,WEER,187.0,12.0,S,30.0,25.0
1215156120000000000,120,TREINBEINV,10145735.0,5.0,1215129600000000000,TECHONV,222.0,19.0,S,90.0,195.0
1215159120000000000,504,RISANALOOG,10118800.0,4.0,1215129600000000000,TECHONV,203.0,26.0,T,90.0,75.0
1215159600000000000,950,SEIN,10523323.0,2.0,1215129600000000000,TECHONV,225.0,4.0,S,31.0,12.0
1215162180000000000,8,OVERWEG,10210943.0,2.0,1215129600000000000,ONR-DERD,140.0,36.0,S,30.0,23.0
1215163800000000000,80,BALLAST,10771425.0,2.0,1215129600000000000,TECHONV,219.0,10.0,B,90.0,26.0
1215164880000000000,553,DETECTREIN,10621390.0,2.0,1215129600000000000,TECHONV,221.0,25.0,S,91.0,121.0
1215166500000000000,542,WISSEL,10529925.0,2.0,1215129600000000000,ONR-DERD,147.0,5.0,S,81.0,21.0
1215168420000000000,654,OVERWEG,10211252.0,2.0,1215129600000000000,TECHONV,218.0,35.0,S,30.0,10.0
1215171660000000000,527,DETECTREIN,10793252.0,2.0,1215129600000000000,ONR-RIB,133.0,8.0,S,120.0,22.0
1215172620000000000,123,GVI_ONDERD,10127630.0,2.0,1215129600000000000,TECHONV,218.0,20.0,E,60.0,33.0
1215172740000000000,520,RISANALOOG,10118824.0,4.0,1215129600000000000,TECHONV,230.0,26.0,T,108.0,68.0
1215174240000000000,17,OVERWBEVL,10198026.0,5.0,1215129600000000000,TECHONV,203.0,29.0,B,154.0,60.0
1215178740000000000,603,WISSEL,10583075.0,4.0,1215129600000000000,TECHONV,218.0,34.0,S,21.0,6.0
1215179160000000000,49,TIJDKLOK,10121871.0,4.0,1215129600000000000,TECHONV,213.0,27.0,T,120.0,105.0
1215180360000000000,18,SEIN,10544993.0,2.0,1215129600000000000,TECHONV,215.0,31.0,S,47.0,46.0
1215181440000000000,127,OVERWBEVL,10126501.0,4.0,1215129600000000000,ONR-DERD,151.0,18.0,B,43.0,41.0
1215184080000000000,586,RISANALOOG,10244046.0,5.0,1215129600000000000,TECHONV,213.0,9.0,T,150.0,218.0
1215188640000000000,80,SPOORDWL,10771606.0,2.0,1215129600000000000,TECHONV,207.0,10.0,B,60.0,51.0
1215190800000000000,514,WISSEL,10201497.0,5.0,1215129600000000000,TECHONV,218.0,28.0,B,23.0,10.0
1215196860000000000,133,SPOORBRUG,10329047.0,5.0,1215129600000000000,ONR-DERD,147.0,8.0,K,19.0,18.0
1215215640000000000,525,TREINBEINV,10282732.0,5.0,1215129600000000000,ONR-DERD,151.0,9.0,S,90.0,105.0
1215217020000000000,1,PLTSBEDAPP,10231833.0,5.0,1215216000000000000,TECHONV,215.0,36.0,S,178.0,466.0
1215218820000000000,523,SEIN,10284581.0,5.0,1215216000000000000,TECHONV,221.0,9.0,S,120.0,219.0
1215220860000000000,504,DETECTREIN,10621378.0,2.0,1215216000000000000,ONR-RIB,133.0,26.0,S,120.0,84.0
1215236280000000000,586,RISANALOOG,10244048.0,4.0,1215216000000000000,TECHONV,218.0,9.0,T,240.0,32.0
1215238020000000000,135,SEIN,10284158.0,2.0,1215216000000000000,TECHONV,215.0,53.0,P,140.0,10.0
1215249360000000000,653,WISSEL,10202166.0,2.0,1215216000000000000,ONR-RIB,133.0,35.0,S,65.0,61.0
1215253920000000000,478,WISSELSTEL,10561346.0,4.0,1215216000000000000,TECHONV,221.0,4.0,S,60.0,38.0
1215255480000000000,96,SPOORSPS,10723151.0,2.0,1215216000000000000,TECHONV,210.0,10.0,B,120.0,133.0
1215264660000000000,93,SEIN,10286799.0,5.0,1215216000000000000,TECHONV,221.0,12.0,S,45.0,48.0
1215269640000000000,38,OVERWEG,10211494.0,2.0,1215216000000000000,ONR-RIB,133.0,30.0,B,314.0,101.0
1215272100000000000,506,WISSEL,10265476.0,2.0,1215216000000000000,TECHONV,230.0,12.0,S,60.0,242.0
1215274440000000000,47,OVERWEG,10211301.0,5.0,1215216000000000000,TECHONV,209.0,28.0,B,75.0,68.0
1215279300000000000,587,OVERWEG,10211680.0,2.0,1215216000000000000,TECHONV,219.0,11.0,S,62.0,260.0
1215282000000000000,2,OVERWEG,10210897.0,2.0,1215216000000000000,ONR-RIB,135.0,37.0,S,122.0,57.0
1215283620000000000,112,AARDFTDET,10057658.0,4.0,1215216000000000000,TECHONV,212.0,2.0,S,14.0,23.0
1215303360000000000,20,SEIN,10545017.0,2.0,1215302400000000000,TECHONV,215.0,29.0,S,91.0,207.0
1215316920000000000,663,DETGRSSSL,10768196.0,2.0,1215302400000000000,ONR-DERD,145.0,5.0,S,152.0,191.0
1215329820000000000,603,BOVENLEID,10914816.0,4.0,1215302400000000000,ONR-DERD,145.0,34.0,E,15.0,16.0
1215331140000000000,25,SEIN,10545249.0,5.0,1215302400000000000,TECHONV,215.0,32.0,S,28.0,17.0
1215333660000000000,70,TREINBEINV,10145730.0,5.0,1215302400000000000,WEER,181.0,26.0,S,90.0,195.0
1215344940000000000,87,INTLOCKUNT,10797368.0,4.0,1215302400000000000,TECHONV,218.0,12.0,S,45.0,21.0
1215346020000000000,8,OVERWEG,10210958.0,2.0,1215302400000000000,ONR-DERD,140.0,36.0,S,45.0,24.0
1215357180000000000,589,WISSEL,10760943.0,5.0,1215302400000000000,TECHONV,215.0,10.0,B,102.0,8.0
1215361620000000000,508,WISSEL,10561735.0,2.0,1215302400000000000,TECHONV,221.0,30.0,B,60.0,27.0
1215361680000000000,11,OVERWEG,10211007.0,2.0,1215302400000000000,WEER,182.0,35.0,S,105.0,32.0
1215362400000000000,203,OVERWEG,10211176.0,2.0,1215302400000000000,TECHONV,215.0,34.0,S,61.0,49.0
1215375360000000000,75,PSV,10279446.0,5.0,1215302400000000000,TECHONV,215.0,7.0,E,131.0,74.0
1215390420000000000,553,WISSEL,10121156.0,2.0,1215388800000000000,TECHONV,218.0,25.0,S,120.0,196.0
1215401880000000000,200,WISSCONS,10859358.0,2.0,1215388800000000000,ONR-RIB,135.0,37.0,S,60.0,38.0
1215416400000000000,535,INTLOCKUNT,10732491.0,5.0,1215388800000000000,TECHONV,221.0,10.0,S,16.0,6.0
1215420060000000000,535,INTLOCKUNT,10732491.0,5.0,1215388800000000000,ONR-RIB,135.0,10.0,S,15.0,7.0
1215420360000000000,523,BAANVRZIEN,10874640.0,5.0,1215388800000000000,TECHONV,215.0,9.0,B,60.0,28.0
1215421380000000000,506,BEV_KABEL,10553045.0,2.0,1215388800000000000,ONR-RIB,133.0,12.0,E,42.0,6.0
1215424740000000000,535,BAANVRZIEN,10874709.0,2.0,1215388800000000000,ONR-DERD,145.0,10.0,B,60.0,50.0
1215434880000000000,486,WISSEL,10265356.0,5.0,1215388800000000000,TECHONV,227.0,9.0,B,60.0,34.0
1215439920000000000,666,OVERWEG,10145162.0,2.0,1215388800000000000,ONR-DERD,140.0,22.0,S,107.0,50.0
1215441000000000000,535,INTLOCKUNT,10732491.0,4.0,1215388800000000000,TECHONV,221.0,10.0,S,30.0,11.0
1215447180000000000,523,AARDFTDET,10644363.0,4.0,1215388800000000000,TECHONV,221.0,9.0,S,60.0,64.0
1215461760000000000,545,WISSEL,10121007.0,2.0,1215388800000000000,TECHONV,221.0,19.0,S,60.0,75.0
1215466440000000000,612,WISSCONS,10863470.0,1.0,1215388800000000000,TECHONV,218.0,29.0,S,60.0,70.0
1215467160000000000,7,OVERWEG,10210928.0,2.0,1215388800000000000,TECHONV,230.0,37.0,S,120.0,93.0
1215468600000000000,523,SEIN,10284543.0,2.0,1215388800000000000,TECHONV,218.0,9.0,S,120.0,83.0
1215478800000000000,520,DETECTREIN,10621385.0,4.0,1215475200000000000,ONR-DERD,145.0,26.0,S,75.0,45.0
1215480180000000000,144,DETGRSSSL,10301672.0,2.0,1215475200000000000,TECHONV,225.0,10.0,S,150.0,93.0
1215487020000000000,158,TUNCONSTR,10761154.0,4.0,1215475200000000000,TECHONV,221.0,71.0,K,205.0,365.0
1215492720000000000,127,OVERWEG,10145577.0,2.0,1215475200000000000,ONR-DERD,145.0,18.0,S,85.0,33.0
1215499860000000000,586,RISANALOOG,10244033.0,5.0,1215475200000000000,TECHONV,221.0,9.0,T,240.0,5.0
1215500700000000000,127,OMROEPOP,10122868.0,2.0,1215475200000000000,ONR-RIB,133.0,18.0,T,45.0,351.0
1215502620000000000,506,INTLOCKUNT,10283178.0,5.0,1215475200000000000,TECHONV,215.0,12.0,S,120.0,92.0
1215503880000000000,145,RISANALOOG,10243944.0,4.0,1215475200000000000,TECHONV,218.0,9.0,T,240.0,24.0
1215505800000000000,8,OVERWEG,10210944.0,2.0,1215475200000000000,TECHONV,221.0,36.0,S,60.0,37.0
1215507480000000000,87,WISSEL,10645148.0,2.0,1215475200000000000,TECHONV,218.0,11.0,S,60.0,6.0
1215512400000000000,474,OVERWEG,10657949.0,2.0,1215475200000000000,TECHONV,218.0,4.0,S,60.0,44.0
1215513240000000000,228,OVERWEG,10145645.0,2.0,1215475200000000000,TECHONV,218.0,19.0,S,90.0,42.0
1215516420000000000,9,OVERWEG,10210988.0,1.0,1215475200000000000,WEER,181.0,36.0,S,120.0,257.0
1215517860000000000,203,OVERWEG,10211139.0,2.0,1215475200000000000,TECHONV,218.0,34.0,S,45.0,9.0
1215520200000000000,127,DETECTREIN,10621371.0,2.0,1215475200000000000,WEER,187.0,18.0,S,121.0,416.0
1215527280000000000,474,OVERWEG,10021074.0,2.0,1215475200000000000,TECHONV,218.0,4.0,S,15.0,24.0
1215529020000000000,950,DETGRSSSL,10768910.0,2.0,1215475200000000000,TECHONV,221.0,4.0,S,377.0,158.0
1215529620000000000,520,BEV_KABEL,10526576.0,4.0,1215475200000000000,ONR-RIB,133.0,26.0,S,90.0,29.0
1215532140000000000,102,DETGRSSSL,10300870.0,2.0,1215475200000000000,WEER,181.0,81.0,S,206.0,33.0
1215532440000000000,203,OVERWEG,10211141.0,2.0,1215475200000000000,TECHONV,218.0,34.0,S,81.0,16.0
1215532860000000000,9,TELEFOONS,10755577.0,5.0,1215475200000000000,WEER,181.0,36.0,T,15.0,6.0
1215533040000000000,15,STATOMROEP,10927761.0,5.0,1215475200000000000,WEER,181.0,34.0,T,61.0,29.0
1215533580000000000,586,GESPREKREG,10566146.0,5.0,1215475200000000000,TECHONV,218.0,9.0,T,240.0,12.0
1215534120000000000,17,OVERWEG,10211075.0,5.0,1215475200000000000,TECHONV,218.0,33.0,S,273.0,26.0
1215538560000000000,474,WISSEL,10934555.0,5.0,1215475200000000000,ONR-DERD,147.0,4.0,B,127.0,58.0
1215552900000000000,664,SEIN,10738177.0,5.0,1215475200000000000,TECHONV,225.0,5.0,S,15.0,10.0
1215554220000000000,528,OMROEPOP,10247351.0,5.0,1215475200000000000,TECHONV,218.0,12.0,T,240.0,41.0
1215557040000000000,128,INTLOCKUNT,10283185.0,1.0,1218153600000000000,WEER,181.0,11.0,S,90.0,122.0
1215559980000000000,91,TIJDKLOK,10245096.0,4.0,1215475200000000000,TECHONV,223.0,12.0,T,241.0,69.0
1215561000000000000,4,OVERWEG,10210908.0,2.0,1215475200000000000,TECHONV,221.0,35.0,S,62.0,120.0
1215561660000000000,600,LVNOODSTGR,10572996.0,5.0,1215561600000000000,WEER,181.0,37.0,E,54.0,43.0
1215565020000000000,520,DETGRSSSL,10142138.0,2.0,1215561600000000000,ONR-RIB,133.0,26.0,S,91.0,67.0
1215573900000000000,8,OVERWEG,10210955.0,2.0,1215561600000000000,ONR-DERD,145.0,36.0,S,30.0,20.0
1215574200000000000,47,OVERWEG,10211296.0,2.0,1215561600000000000,ONR-DERD,145.0,28.0,S,60.0,10.0
1215593040000000000,17,SPOORSTUK,10893381.0,2.0,1215561600000000000,TECHONV,215.0,29.0,S,62.0,363.0
1215595680000000000,128,WERKPLBEV,10283264.0,4.0,1215561600000000000,TECHONV,225.0,11.0,S,30.0,12.0
1215614760000000000,38,BAANLICHAA,10646679.0,2.0,1215561600000000000,TECHONV,207.0,30.0,B,188.0,187.0
1215615780000000000,75,SEIN,10286051.0,2.0,1215561600000000000,TECHONV,215.0,7.0,S,140.0,20.0
1215620520000000000,586,WISSEL,10266312.0,2.0,1215561600000000000,TECHONV,221.0,9.0,S,90.0,43.0
1215621780000000000,501,GESPREKREG,10706313.0,5.0,1215561600000000000,TECHONV,213.0,37.0,T,60.0,35.0
1215653280000000000,950,WISSEL,10646021.0,2.0,1215648000000000000,TECHONV,223.0,4.0,S,110.0,21.0
1215653340000000000,109,SEIN,10283894.0,2.0,1215648000000000000,TECHONV,225.0,16.0,S,82.0,7.0
1215669840000000000,200,WISSEL,10200873.0,1.0,1215648000000000000,TECHONV,213.0,37.0,S,39.0,11.0
1215676620000000000,24,OVERWEG,10211661.0,2.0,1215648000000000000,TECHONV,215.0,31.0,S,138.0,328.0
1215683880000000000,39,ATBNGENC,10645943.0,2.0,1215648000000000000,ONR-RIB,133.0,30.0,S,57.0,42.0
1215688320000000000,517,DETPSSSL,10141959.0,2.0,1215648000000000000,ONR-DERD,144.0,27.0,S,121.0,9.0
1215691440000000000,586,SEIN,10285462.0,2.0,1215648000000000000,TECHONV,225.0,9.0,S,46.0,69.0
1215692280000000000,57,OMROEPOP,10122737.0,4.0,1215648000000000000,TECHONV,215.0,25.0,E,240.0,198.0
1215694140000000000,17,TREINBEINV,10282662.0,2.0,1215648000000000000,TECHONV,218.0,12.0,S,90.0,89.0
1215698940000000000,589,SEIN,10802243.0,5.0,1215648000000000000,TECHONV,221.0,10.0,S,60.0,31.0
1215702000000000000,523,RISANALOOG,10608016.0,4.0,1215648000000000000,TECHONV,229.0,9.0,T,30.0,22.0
1215702420000000000,118,OVERWEG,10021003.0,5.0,1215648000000000000,ONR-DERD,140.0,5.0,S,60.0,14.0
1215704400000000000,2,OVERWEG,10210898.0,2.0,1215648000000000000,ONR-DERD,140.0,37.0,S,52.0,34.0
1215705960000000000,516,RISANALOOG,10118802.0,4.0,1215648000000000000,ONR-RIB,133.0,27.0,T,120.0,345.0
1215710100000000000,139,WISSEL,10265642.0,2.0,1215648000000000000,TECHONV,213.0,9.0,S,60.0,29.0
1215712080000000000,589,SEIN,10286880.0,5.0,1215648000000000000,TECHONV,225.0,10.0,S,30.0,10.0
1215725340000000000,127,OVERWEG,10145565.0,2.0,1215648000000000000,TECHONV,215.0,18.0,S,125.0,85.0
1215733320000000000,116,TUNCONSTR,10590754.0,2.0,1215648000000000000,TECHONV,215.0,5.0,K,88.0,5.0
1215734520000000000,817,OVERWEG,10551744.0,2.0,1215734400000000000,TECHONV,221.0,18.0,S,31.0,34.0
1215752340000000000,609,WISSCONS,10863368.0,2.0,1215734400000000000,TECHONV,215.0,31.0,S,177.0,219.0
1215763680000000000,553,WISSEL,10121202.0,2.0,1215734400000000000,TECHONV,218.0,25.0,S,150.0,97.0
1215763860000000000,950,DETECTREIN,10793363.0,2.0,1215734400000000000,TECHONV,215.0,4.0,S,118.0,62.0
1215764220000000000,8,OVERWEG,10210944.0,5.0,1215734400000000000,ONR-DERD,145.0,36.0,S,150.0,50.0
1215764580000000000,523,TIJDKLOK,10245454.0,5.0,1215734400000000000,TECHONV,215.0,9.0,T,90.0,8.0
1215776340000000000,135,DETGRSSSL,10301549.0,2.0,1215734400000000000,ONR-RIB,133.0,11.0,S,90.0,47.0
1215777420000000000,506,EBSSUPPCOM,10574690.0,4.0,1215734400000000000,TECHONV,215.0,12.0,S,60.0,67.0
1215779160000000000,212,AFSCHERM,10887946.0,5.0,1215734400000000000,ONR-RIB,135.0,30.0,B,305.0,195.0
1215779220000000000,950,DETECTREIN,10793363.0,2.0,1215734400000000000,TECHONV,221.0,4.0,S,73.0,14.0
1215780900000000000,603,WISSEL,10201800.0,2.0,1215734400000000000,TECHONV,241.0,34.0,B,33.0,13.0
